note_index,measure,measure_offset,quarter_length,time_position,duration_seconds,pitch_name,pitch_midi,staff,voice,layer_1_score,layer_1_mask,layer_2_score,layer_2_mask,layer_3_score,layer_3_mask
353,27,1.0,0.75,840.0,6.0,D5,74,,0,0.5438075065612793,True,0.4745343327522278,False,0.3304498791694641,False
354,27,1.0,1.5,840.0,12.0,F#4,66,,0,0.7463793158531189,True,0.8889473080635071,True,0.5000782012939453,True
355,27,1.0,1.0,840.0,8.0,A#3,58,,0,0.20622463524341583,False,0.19659686088562012,False,0.277529776096344,False
356,27,1.75,0.25,846.0,2.0,C#5,73,,0,0.29367682337760925,False,0.18337753415107727,False,0.27709025144577026,False
357,27,2.0,0.5,848.0,4.0,D5,74,,0,0.7929962277412415,True,0.74878990650177,True,0.7214689254760742,True
358,27,2.0,1.0,848.0,8.0,B3,59,,0,0.9925379157066345,True,0.9756255745887756,True,0.6905829906463623,True
359,27,2.5,0.5,852.0,4.0,B4,71,,0,0.6361660361289978,True,0.6884739995002747,True,0.2790261209011078,False
360,27,2.5,0.5,852.0,4.0,D4,62,,0,0.3049638271331787,False,0.12442819029092789,False,0.28639647364616394,False
361,27,3.0,1.5,856.0,12.0,E5,76,,0,0.403283953666687,False,0.2973819673061371,False,0.31044846773147583,False
362,27,3.0,0.75,856.0,6.0,C#4,61,,0,0.5146618485450745,True,0.505521297454834,True,0.2357332706451416,False
363,27,3.0,1.0,856.0,8.0,G3,55,,0,0.8791730999946594,True,0.9036426544189453,True,0.4493164122104645,False
364,27,3.75,0.25,862.0,2.0,B3,59,,0,0.9561040997505188,True,0.7466738820075989,True,0.6458280086517334,True
365,28,0.0,0.5,864.0,4.0,A#3,58,,0,0.2946695387363434,False,0.2855275571346283,False,0.31599897146224976,False
366,28,0.0,1.0,864.0,8.0,F#3,54,,0,0.7459749579429626,True,0.8924682140350342,True,0.4999571442604065,False
367,28,0.5,0.5,868.0,4.0,F#5,78,,0,0.9129409193992615,True,0.9656718373298645,True,0.8828833103179932,True
368,28,0.5,0.5,868.0,4.0,F#3,54,,0,0.5079289674758911,True,0.4708701968193054,False,0.299679696559906,False
369,28,1.0,0.5,872.0,4.0,D5,74,,0,0.76197749376297,True,0.7187528610229492,True,0.6117048859596252,True
370,28,1.0,2.0,872.0,16.0,B3,59,,0,0.9694767594337463,True,0.905099093914032,True,0.6190774440765381,True
371,28,1.5,0.5,876.0,4.0,B4,71,,0,0.7575222849845886,True,0.788722038269043,True,0.5122817754745483,True
372,28,1.5,0.5,876.0,4.0,G3,55,,0,0.7928764224052429,True,0.582011878490448,True,0.2871917188167572,False
373,28,2.0,1.0,880.0,8.0,C#5,73,,0,0.4769915044307709,False,0.5154511332511902,True,0.3997763693332672,False
374,28,2.0,0.5,880.0,4.0,E3,52,,0,0.8787426948547363,True,0.9600523114204407,True,0.8456737399101257,True
375,28,2.5,0.5,884.0,4.0,C#3,49,,0,0.36509767174720764,False,0.2645275890827179,False,0.30881401896476746,False
376,28,3.0,0.5,888.0,4.0,A#3,58,,0,0.32022175192832947,False,0.23457425832748413,False,0.28619661927223206,False
377,28,3.0,2.0,888.0,16.0,F#3,54,,0,0.6523783206939697,True,0.5324172973632812,True,0.4835735261440277,False
378,28,3.5,0.5,892.0,4.0,A#4,70,,0,0.31067773699760437,False,0.16266945004463196,False,0.2825934886932373,False
379,28,3.5,0.5,892.0,4.0,F#4,66,,0,0.8000302910804749,True,0.9815120100975037,True,0.8180592656135559,True
380,29,0.0,0.5,896.0,4.0,B4,71,,0,0.7482714653015137,True,0.8695964217185974,True,0.5879377722740173,True
