note_index,measure,measure_offset,quarter_length,time_position,duration_seconds,pitch_name,pitch_midi,staff,voice,layer_1_score,layer_1_mask,layer_2_score,layer_2_mask,layer_3_score,layer_3_mask
2184,205,2.5,0.5,14748.0,12.0,A-4,68,,0,0.7424678206443787,True,0.4924652576446533,False,0.33600515127182007,False
2185,205,2.5,0.5,14748.0,12.0,F4,65,,0,0.08073380589485168,False,0.3170439600944519,False,0.2913687527179718,False
2186,205,2.5,0.5,14748.0,12.0,B3,59,,0,0.3570423722267151,False,0.3554777503013611,False,0.3021109700202942,False
2187,206,0.0,0.5,14760.0,12.0,G4,67,,0,0.3382223844528198,False,0.3701850175857544,False,0.3027549982070923,False
2188,206,0.0,0.5,14760.0,12.0,E4,64,,0,0.7456350922584534,True,0.48195189237594604,False,0.3330473303794861,False
2189,206,0.0,1.0,14760.0,24.0,C4,60,,0,0.5500643253326416,True,0.5180993676185608,True,0.3936915695667267,False
2190,206,0.5,0.5,14772.0,12.0,F#4,66,,0,0.35063105821609497,False,0.35542142391204834,False,0.3041601777076721,False
2191,206,0.5,0.5,14772.0,12.0,D#4,63,,0,0.8325805068016052,True,0.5365500450134277,True,0.42821988463401794,False
2192,206,1.0,0.5,14784.0,12.0,G4,67,,0,0.22180131077766418,False,0.3500186800956726,False,0.29613691568374634,False
2193,206,1.0,0.5,14784.0,12.0,E4,64,,0,0.6267382502555847,True,0.5003563761711121,True,0.3977562487125397,False
2194,206,1.5,0.5,14796.0,12.0,A4,69,,0,0.8993619680404663,True,0.5068400502204895,True,0.37106895446777344,False
2195,206,1.5,0.5,14796.0,12.0,F#4,66,,0,0.2775680422782898,False,0.33064720034599304,False,0.2978667616844177,False
2196,206,2.0,0.5,14808.0,12.0,B-4,70,,0,0.2937543988227844,False,0.3608956038951874,False,0.29205045104026794,False
2197,206,2.0,0.5,14808.0,12.0,G4,67,,0,0.07242386043071747,False,0.32035332918167114,False,0.2879423499107361,False
2198,206,2.5,0.5,14820.0,12.0,C5,72,,0,0.08261458575725555,False,0.30888375639915466,False,0.2858278751373291,False
2199,206,2.5,0.5,14820.0,12.0,A4,69,,0,0.874453067779541,True,0.4736024737358093,False,0.3341309428215027,False
2200,207,0.0,1.0,14832.0,24.0,D5,74,,0,0.6456823348999023,True,0.5265966057777405,True,0.34004393219947815,False
2201,207,0.0,1.0,14832.0,24.0,B-4,70,,0,0.7596469521522522,True,0.4395742416381836,False,0.3156508803367615,False
2202,207,0.0,1.0,14832.0,24.0,B-3,58,,0,0.325166791677475,False,0.36259934306144714,False,0.2967846095561981,False
2203,207,1.0,1.0,14856.0,24.0,D5,74,,0,0.06897102296352386,False,0.3231082558631897,False,0.28712645173072815,False
2204,207,1.0,1.0,14856.0,24.0,B-4,70,,0,0.2609553933143616,False,0.36435848474502563,False,0.2940397262573242,False
2205,207,1.0,1.0,14856.0,24.0,F4,65,,0,0.14643850922584534,False,0.3552035689353943,False,0.29605868458747864,False
2206,207,1.0,1.0,14856.0,24.0,B-3,58,,0,0.09105794131755829,False,0.3317887485027313,False,0.2884998023509979,False
2207,207,2.0,1.0,14880.0,24.0,D5,74,,0,0.03623517230153084,False,0.3136936128139496,False,0.28370729088783264,False
2208,207,2.0,1.0,14880.0,24.0,B-4,70,,0,0.189761683344841,False,0.3412097692489624,False,0.2890680432319641,False
2209,207,2.0,1.0,14880.0,24.0,F4,65,,0,0.10048622637987137,False,0.3402387499809265,False,0.2908982038497925,False
2210,207,2.0,1.0,14880.0,24.0,B-3,58,,0,0.14555087685585022,False,0.3304077088832855,False,0.2861751317977905,False
2211,208,0.0,2.0,14904.0,48.0,D5,74,,0,0.24759547412395477,False,0.3615661561489105,False,0.29769596457481384,False
2212,208,0.0,2.0,14904.0,48.0,B-4,70,,0,0.11618681252002716,False,0.34578830003738403,False,0.29395681619644165,False
2213,208,0.0,3.0,14904.0,72.0,F4,65,,0,0.16292208433151245,False,0.36988306045532227,False,0.3022525906562805,False
2214,208,0.0,2.0,14904.0,48.0,B-3,58,,0,0.32787084579467773,False,0.3591110110282898,False,0.2954520583152771,False
2215,208,2.0,1.0,14952.0,24.0,C5,72,,0,0.10491324961185455,False,0.3332720398902893,False,0.28481701016426086,False
2216,208,2.0,1.0,14952.0,24.0,A4,69,,0,0.600266695022583,True,0.47900551557540894,False,0.3246670067310333,False
2217,208,2.0,1.0,14952.0,24.0,F3,53,,0,0.1171669214963913,False,0.3474568724632263,False,0.29255056381225586,False
2218,209,0.0,0.0,14976.0,0.0,C5,72,,0,0.033346761018037796,False,0.33318892121315,False,0.2888859510421753,False
2219,209,0.0,1.0,14976.0,24.0,B-4,70,,0,0.22652313113212585,False,0.3563440144062042,False,0.29559725522994995,False
2220,209,0.0,1.0,14976.0,24.0,G4,67,,0,0.394184947013855,False,0.363290399312973,False,0.3020881712436676,False
2221,209,0.0,1.0,14976.0,24.0,E4,64,,0,0.8509923815727234,True,0.5471093058586121,True,0.40288209915161133,False
2222,209,0.0,1.0,14976.0,24.0,C3,48,,0,0.7711713314056396,True,0.4459312856197357,False,0.3136196732521057,False
2223,209,1.0,1.0,15000.0,24.0,B-4,70,,0,0.09167606383562088,False,0.33457303047180176,False,0.28926724195480347,False
2224,209,1.0,1.0,15000.0,24.0,G4,67,,0,0.16417250037193298,False,0.33793655037879944,False,0.2927566468715668,False
2225,209,1.0,1.0,15000.0,24.0,E4,64,,0,0.7533621191978455,True,0.5445708632469177,True,0.4523885250091553,False
2226,209,1.0,1.0,15000.0,24.0,C3,48,,0,0.8222163319587708,True,0.47130125761032104,False,0.31871628761291504,False
2227,209,2.0,1.0,15024.0,24.0,B-4,70,,0,0.21453507244586945,False,0.34507063031196594,False,0.28924354910850525,False
2228,209,2.0,1.0,15024.0,24.0,G4,67,,0,0.4220706522464752,False,0.36170434951782227,False,0.2974025011062622,False
2229,209,2.0,1.0,15024.0,24.0,E4,64,,0,0.8811406493186951,True,0.5679641366004944,True,0.4445403516292572,False
2230,209,2.0,1.0,15024.0,24.0,C3,48,,0,0.722937822341919,True,0.43600785732269287,False,0.30928218364715576,False
2231,210,0.0,2.0,15048.0,48.0,B-4,70,,0,0.19423699378967285,False,0.3576941192150116,False,0.29487699270248413,False
2232,210,0.0,2.0,15048.0,48.0,G4,67,,0,0.18765422701835632,False,0.35147950053215027,False,0.2975829839706421,False
2233,210,0.0,2.0,15048.0,48.0,E4,64,,0,0.6648417711257935,True,0.5066272616386414,True,0.38992226123809814,False
2234,210,0.0,2.0,15048.0,48.0,C3,48,,0,0.8221719264984131,True,0.4478389620780945,False,0.3179350793361664,False
2235,210,2.0,1.0,15096.0,24.0,A4,69,,0,0.4264972507953644,False,0.39252573251724243,False,0.30834823846817017,False
2236,210,2.0,1.0,15096.0,24.0,F4,65,,0,0.5466073751449585,True,0.43989935517311096,False,0.3171582818031311,False
2237,210,2.0,1.0,15096.0,24.0,D3,50,,0,0.20660965144634247,False,0.3404926657676697,False,0.29027342796325684,False
2238,211,0.0,0.5,15120.0,12.0,C5,72,,0,0.09739914536476135,False,0.34152624011039734,False,0.2901671230792999,False
2239,211,0.0,0.5,15120.0,12.0,A4,69,,0,0.6587937474250793,True,0.5048172473907471,True,0.3333170413970947,False
2240,211,0.0,1.0,15120.0,24.0,B-2,46,,0,0.7085390686988831,True,0.4866766631603241,False,0.3231264352798462,False
2241,211,0.5,0.5,15132.0,12.0,B-4,70,,0,0.0778656080365181,False,0.3033616840839386,False,0.28697580099105835,False
2242,211,0.5,0.5,15132.0,12.0,G4,67,,0,0.0748891830444336,False,0.30089637637138367,False,0.2892654836177826,False
2243,211,1.0,1.0,15144.0,24.0,A4,69,,0,0.8041688203811646,True,0.5391406416893005,True,0.3323233723640442,False
